decile1b,decile3,ID,decile1,sex,race,cluster,lsat,ugpa,zfygpa,DOB_yr,zgpa,fulltime,fam_inc,age,parttime,male,other,asian,black,hisp,tier,index6040,gpa,gender_male,race1_black,race1_hisp,race1_other,race1_white,race2_b white,race2_c other,indxgrp_b 400-460,indxgrp_c 460-520,indxgrp_d 520-580,indxgrp_e 580-640,indxgrp_f 640-700,indxgrp_g 700+,indxgrp2_b 400-460,indxgrp2_c 460-520,indxgrp2_d 520-580,indxgrp2_e 580-640,indxgrp2_f 640-700,indxgrp2_g 700-760,indxgrp2_h 760-820,indxgrp2_i 820+
0.8,0.6,0.593929841281478,0.8,0.0,0.0,0.3333333333333333,0.8571428571428571,-0.1999999999999993,0.9724409448818898,0.25,0.842883548983364,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6693548475448757,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,0.8,0.39958212675488436,0.8,-1.0,0.0,-0.6666666666666666,-0.42857142857142855,0.20000000000000018,1.531496062992126,0.25,1.4417744916820703,0.0,-1.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.2661290105716688,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2,-0.31644734430556065,0.0,0.0,0.0,0.0,0.14285714285714285,-0.7999999999999998,0.10629921259842517,-0.5,0.25138632162661734,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1653225762275621,-0.7999999999999998,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.2,-0.23815109416810235,0.0,0.0,0.0,0.0,0.5,-0.5999999999999996,-0.02755905511811024,0.25,-0.051756007393715345,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.21370968264015391,-0.5999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4,0.8,0.07979912759796196,0.4,0.0,0.0,0.3333333333333333,-0.7142857142857143,0.20000000000000018,0.40551181102362205,-2.5,1.2125693160813307,0.0,-2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5080644928362368,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4,0.4,-0.2822110626443312,0.4,-1.0,0.0,0.3333333333333333,1.0,0.8000000000000007,0.5944881889763779,-1.5,0.598890942698706,0.0,-2.0,1.5,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.1733871188621894,0.8000000000000007,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.2,-0.8255195923903083,0.4,0.0,0.0,0.6666666666666666,1.2857142857142858,0.20000000000000018,0.5551181102362205,0.5,0.266173752310536,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.18548388301574,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8,-0.6,-0.5889446867783439,-0.6,-1.0,-1.0,0.0,0.5714285714285714,-0.39999999999999947,-0.6968503937007874,-3.5,-0.5397412199630314,0.0,-1.0,3.5,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.35080645924330195,-0.39999999999999947,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4,-0.9582859865840695,0.0,-1.0,0.0,0.0,0.0,-1.0,0.09842519685039369,0.25,0.44362292051756,0.0,-1.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.3629032233968515,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2,0.2,0.12187969649206408,0.2,-1.0,0.0,0.0,-0.14285714285714285,-0.7999999999999998,0.20078740157480315,-5.0,0.3179297597042514,1.0,-1.0,3.75,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.4072580584921301,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8,-0.4,0.6239140793959166,-0.8,0.0,0.0,0.0,-0.35714285714285715,-0.39999999999999947,-0.8307086614173228,-1.75,-0.3179297597042514,0.0,-1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.43548385811654416,-0.39999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0,-0.8,-0.7883508669037059,-0.8,-1.0,0.0,0.0,0.42857142857142855,-0.39999999999999947,-1.0433070866141732,0.25,-0.8576709796672827,0.0,0.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.22983871811101755,-0.39999999999999947,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0,-1.0,0.28836919467761446,-1.0,-1.0,-4.0,0.0,-2.0714285714285716,-1.3999999999999995,-1.3976377952755905,-1.5,-1.0720887245841035,0.0,-1.0,1.5,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-2.2701612818889827,-1.3999999999999995,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8,-0.4,0.7572669623547524,-0.6,-1.0,0.0,-0.6666666666666666,-0.6428571428571429,0.6000000000000005,-0.6653543307086613,0.0,-0.36229205175600737,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.2943548101960837,0.6000000000000005,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,-1.0,0.7395989883068802,-1.0,0.0,0.0,0.0,-0.14285714285714285,0.40000000000000036,-1.5393700787401574,0.5,-1.1164510166358594,0.0,1.0,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.05241937772990501,0.40000000000000036,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4,0.2,0.5329350097137202,0.4,0.0,0.0,0.3333333333333333,1.5714285714285714,0.8000000000000007,0.5078740157480315,0.0,0.35489833641404805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6572580833913253,0.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,0.4,0.5266302554891683,0.2,0.0,0.0,-0.6666666666666666,0.42857142857142855,1.2000000000000002,0.20078740157480315,-1.0,0.5397412199630314,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8427419664070643,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,0.4,0.15450313404933838,0.8,-1.0,0.0,0.3333333333333333,-0.7857142857142857,0.40000000000000036,0.9566929133858268,-0.75,0.510166358595194,0.0,-1.0,0.75,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-0.49193545736537314,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2,-0.4,-0.10941681023422895,-0.2,0.0,0.0,-0.6666666666666666,0.0,0.20000000000000018,-0.09842519685039369,0.25,-0.23659889094269868,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677421282518357,0.20000000000000018,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,-0.09343499138594626,0.2,0.0,0.0,-0.3333333333333333,-0.8571428571428571,-0.1999999999999993,0.10629921259842517,0.25,-0.014787430683918667,0.0,-1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.7822580460425329,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6,0.6,-0.5801473553022249,0.8,-1.0,0.0,-0.3333333333333333,-0.42857142857142855,0.40000000000000036,0.8937007874015748,0.0,0.9242144177449167,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.18951610453466294,0.40000000000000036,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4,-0.6,0.13602873794948867,-0.4,0.0,0.0,-0.6666666666666666,0.2857142857142857,0.8000000000000007,-0.38976377952755903,0.25,-0.5175600739371534,0.0,-1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685484132007691,0.8000000000000007,-1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,-0.2956269931454126,0.4,0.0,0.0,0.0,-0.8571428571428571,-1.0,0.45275590551181105,-1.5,0.1478743068391867,0.0,-1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0887096701905563,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.6,0.24174333785418423,0.0,0.0,0.0,0.3333333333333333,0.8571428571428571,0.6000000000000005,0.02755905511811024,0.0,0.8946395563770795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9758064716928991,0.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4,0.2,-0.4175433451852938,0.4,-1.0,0.0,0.0,0.0,0.0,0.42913385826771655,-0.25,0.18484288354898337,0.0,0.0,0.25,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.02016130678817773,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8,-0.6,-0.6113045709468128,-0.8,0.0,0.0,0.3333333333333333,0.2857142857142857,0.6000000000000005,-0.9173228346456693,-1.25,-0.5693160813308688,0.0,-1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4919355071637632,0.6000000000000005,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4,0.4,0.48271690920420807,0.4,0.0,0.0,0.0,0.14285714285714285,0.40000000000000036,0.4763779527559055,0.25,0.4584103512014787,0.0,-1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.294354859994473,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,-1.0,0.9115135075693707,-1.0,0.0,-4.0,-0.6666666666666666,-1.1428571428571428,-1.3999999999999995,-1.9173228346456692,0.5,-1.1534195933456561,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.483870964529136,-1.3999999999999995,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.2,0.9189912393240717,0.0,-1.0,0.0,0.3333333333333333,1.1428571428571428,-0.5999999999999996,0.06692913385826771,0.0,-0.18484288354898337,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.7580645177354329,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8,-0.8,-0.8094644624463913,-0.8,0.0,0.0,0.0,0.42857142857142855,0.20000000000000018,-0.7677165354330708,-0.25,-0.7024029574861368,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4596774362220351,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2,0.0,0.7559473626333345,0.2,-1.0,0.0,0.0,-0.9285714285714286,0.0,0.3031496062992126,-3.0,0.14048059149722736,1.0,-1.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.7661290105716693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2,0.2,0.1724643524797478,-0.2,0.0,0.0,-0.6666666666666666,0.7142857142857143,0.20000000000000018,-0.07480314960629922,-0.75,0.2587800369685767,0.0,-1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7016129184866039,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.4,0.4519995601334262,0.0,0.0,0.0,0.3333333333333333,1.5714285714285714,-1.0,0.07480314960629922,-0.5,0.49537892791127536,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9677419290582727,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4,0.2,-0.4251676991312635,0.4,0.0,0.0,-0.6666666666666666,0.7142857142857143,0.0,0.547244094488189,0.25,0.21441774491682072,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625000012449598,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2,0.0,-0.512554525127378,-0.2,0.0,0.0,0.0,0.42857142857142855,-1.3999999999999995,-0.12992125984251968,0.0,0.07393715341959335,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1532258120740117,-1.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8,-0.4,0.08038561636303655,-0.8,-1.0,0.0,0.0,-0.2857142857142857,-1.1999999999999993,-0.8937007874015748,-1.0,-0.3179297597042514,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.6814516116984262,-1.1999999999999993,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2,-0.4,0.9085810637439976,0.0,-1.0,0.0,0.0,-0.14285714285714285,-1.7999999999999998,-0.051181102362204724,0.0,-0.36229205175600737,0.0,1.0,-1.25,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.7903225886771593,-1.7999999999999998,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.8,-0.2628569333968696,0.8,0.0,0.0,0.3333333333333333,1.5714285714285714,0.6000000000000005,2.090551181102362,0.25,2.2846580406654344,0.0,-1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5806451773543195,0.6000000000000005,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0,-1.0,-0.4514130713683516,-1.0,0.0,0.0,-0.6666666666666666,0.2857142857142857,-0.7999999999999998,-1.2874015748031495,0.0,-1.042513863216266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0443548350952777,-0.7999999999999998,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-0.7873245115648253,-1.0,0.0,-4.0,0.0,-2.0,-1.1999999999999993,-1.1771653543307086,0.0,-1.301293900184843,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-2.133064505285835,-1.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4,-0.4,-0.041970602250650635,-0.4,0.0,0.0,0.6666666666666666,1.2857142857142858,0.6000000000000005,-0.2952755905511811,0.25,-0.2957486136783734,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3387096950897515,0.6000000000000005,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4,-0.8,0.6429749642608409,-0.2,-1.0,-5.0,0.0,-0.8571428571428571,0.20000000000000018,-0.26377952755905515,0.25,-0.9094269870609981,0.0,-1.0,-0.25,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-0.6290322339685211,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.8,-0.00810087606759283,0.8,-1.0,0.0,-0.3333333333333333,-0.5714285714285714,0.20000000000000018,1.0669291338582676,0.0,1.0794824399260627,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.38709675170395325,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8,-0.4,0.052454088926359006,-0.8,-1.0,0.0,0.3333333333333333,0.42857142857142855,1.2000000000000002,-0.9330708661417323,-2.25,-0.3105360443622921,0.0,0.0,2.25,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.8427419664070643,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6,-1.0,-0.6895275099886368,-0.6,-1.0,0.0,0.3333333333333333,1.4285714285714286,0.8000000000000007,-0.4763779527559055,0.25,-1.1238447319778189,0.0,0.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.5362903422590417,0.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4,-0.4,-0.5513360947179355,-0.4,0.0,-3.0,-0.6666666666666666,-1.0,0.20000000000000018,-0.3110236220472441,-0.75,-0.2587800369685767,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7499999751008056,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4,0.0,-0.9656170961475019,-0.4,-1.0,0.0,0.3333333333333333,1.0,-0.1999999999999993,-0.3031496062992126,0.0,0.16266173752310537,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.7903225886771602,-0.1999999999999993,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8,0.6,-0.4064000586488765,0.8,0.0,0.0,0.6666666666666666,0.42857142857142855,0.0,1.1535433070866141,0.25,0.6654343807763401,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.38306453018502923,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.4,-0.31952641032220225,0.8,-1.0,0.0,0.3333333333333333,-0.5714285714285714,1.2000000000000002,1.1456692913385826,-1.75,0.399260628465804,1.0,-2.0,1.75,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-0.004032221518923984,1.2000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6,-0.2,-0.4198159891499578,-0.6,-1.0,0.0,0.0,0.0,-1.3999999999999995,-0.5314960629921259,-3.75,-0.1478743068391867,0.0,-2.0,2.5,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.5161290354708632,-1.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4,0.8,-0.43807045196290456,0.4,-1.0,0.0,0.6666666666666666,0.7142857142857143,0.20000000000000018,0.6732283464566929,-0.75,0.99815157116451,0.0,0.0,0.75,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.7016129184866039,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6,-0.4,0.710127927861882,-0.6,0.0,-1.0,-0.3333333333333333,-0.14285714285714285,-0.5999999999999996,-0.5944881889763779,-2.5,-0.28835489833641403,0.0,-2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.3306451524551242,-0.5999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6,0.8,0.700670796525054,0.6,-1.0,0.0,-0.6666666666666666,0.8571428571428571,0.8000000000000007,0.9173228346456693,0.25,1.1756007393715342,0.0,-1.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.052419377729905,0.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0,-0.8,-0.7137201715479637,-0.8,0.0,0.0,1.0,-0.42857142857142855,-0.39999999999999947,-0.9960629921259841,-0.25,-0.7689463955637708,0.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.49596772868268635,-0.39999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4,-1.0,-0.22906051830944613,-0.4,-1.0,0.0,0.0,-0.42857142857142855,-0.7999999999999998,-0.41338582677165353,-0.5,-1.042513863216266,0.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.649193540756698,-0.7999999999999998,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6,-0.1998827022469851,0.4,-1.0,0.0,0.0,-0.5714285714285714,0.40000000000000036,0.4370078740157481,-4.0,0.6506469500924215,1.0,-2.0,4.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.31048384566694737,0.40000000000000036,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4,0.0,0.6483266742421465,-0.4,0.0,0.0,-0.6666666666666666,0.7142857142857143,-0.5999999999999996,-0.3661417322834645,0.25,0.16266173752310537,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39516129433858055,-0.5999999999999996,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8,-0.2,-0.33675451779626847,-0.8,0.0,0.0,0.6666666666666666,0.5714285714285714,-1.1999999999999993,-0.9803149606299212,0.25,-0.022181146025878003,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.04435483509527857,-1.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,0.4,-0.7954620431802353,0.8,0.0,0.0,0.0,0.5714285714285714,-0.7999999999999998,1.2086614173228345,-0.75,0.4805914972273567,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.19758064716929027,-0.7999999999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2,0.4,-0.1536967119973608,0.2,0.0,0.0,0.6666666666666666,0.0,0.40000000000000036,0.38976377952755903,0.25,0.49537892791127536,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1733871188621894,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
